MMSI,BaseDateTime,LAT,LON,SOG,COG,VesselName,IMO
200000001,2024-01-01 00:29:00,40.04735924306352,-73.9518020860997,14.632281793101612,264.67780292667794,Vessel_200000001,1000001
200000001,2024-01-01 00:30:00,40.081351721736965,-74.1230864316434,11.137299673020648,190.67420820816233,Vessel_200000001,1000001
200000001,2024-01-01 00:31:00,40.13071427542824,-73.89995143922378,10.762104311296298,67.93455900289658,Vessel_200000001,1000001
200000000,2024-01-01 00:32:00,40.12993968142645,-74.08671461560496,13.088204227555725,30.29038739821758,Vessel_200000000,1000000
200000003,2024-01-01 00:33:00,40.12170707969801,-73.97737117305012,14.237007162883195,3.3109385819866732,Vessel_200000003,1000003
200000000,2024-01-01 00:34:00,40.01748330119915,-74.12168548923593,15.246736961604327,80.73695140580152,Vessel_200000000,1000000
200000000,2024-01-01 00:35:00,40.13251056615142,-74.0004856944651,8.083383468670483,64.37617531967837,Vessel_200000000,1000000
200000002,2024-01-01 00:36:00,40.082206015999446,-73.81032070173461,8.773059419985648,95.47285236542116,Vessel_200000002,1000002
200000004,2024-01-01 00:37:00,39.92462638356425,-73.90894877815053,9.85137321156305,156.3819715837543,Vessel_200000004,1000004
200000004,2024-01-01 00:38:00,40.27344221590617,-73.9906234569848,2.9679736640922556,260.0827614941419,Vessel_200000004,1000004
200000002,2024-01-01 00:39:00,39.99654703439052,-73.85201512248014,11.983871406355645,15.69735783159615,Vessel_200000002,1000002
200000003,2024-01-01 00:40:00,39.97765372146741,-73.9285999505908,12.366188122867724,346.903191752131,Vessel_200000003,1000003
200000000,2024-01-01 00:41:00,39.99271710873431,-74.0217456976904,7.623713257997622,68.72797121412457,Vessel_200000000,1000000
200000000,2024-01-01 00:42:00,39.90739533807885,-74.05129653176357,13.550546201819769,250.5707268029903,Vessel_200000000,1000000
200000001,2024-01-01 00:43:00,40.00924788715511,-73.9941791281554,4.285148510846884,315.85430589406394,Vessel_200000001,1000001
200000000,2024-01-01 00:44:00,40.044977403848875,-73.8221075656114,6.665283125217437,92.2344996940049,Vessel_200000000,1000000
200000004,2024-01-01 00:45:00,39.83081817437497,-74.11832656214544,12.474978270958475,25.53873011997396,Vessel_200000004,1000004
200000003,2024-01-01 00:46:00,39.84394429275628,-73.79996519108938,3.999341311349184,55.81498202198791,Vessel_200000003,1000003
200000004,2024-01-01 00:47:00,40.12013804442177,-73.98501662836604,10.70453684035661,90.09048978571106,Vessel_200000004,1000004
200000001,2024-01-01 00:48:00,39.952806813421056,-73.89110494030326,10.321400095477314,277.1976791154999,Vessel_200000001,1000001
200000003,2024-01-01 00:49:00,39.89222552220707,-74.0047643711157,12.593472288588899,303.1283070043133,Vessel_200000003,1000003
200000003,2024-01-01 00:50:00,40.166376978944825,-74.0739236431455,9.464027624194369,156.06746552906714,Vessel_200000003,1000003
200000001,2024-01-01 00:51:00,39.95137827142469,-74.07718190777568,18.306508653040773,62.38595522550448,Vessel_200000001,1000001
200000000,2024-01-01 00:52:00,39.84511713201759,-74.0343129064104,10.919277572047791,186.010652673564,Vessel_200000000,1000000
200000004,2024-01-01 00:53:00,40.057789713509884,-74.1326831766136,19.21857898875923,89.18315622041669,Vessel_200000004,1000004
200000002,2024-01-01 00:54:00,39.976260803879335,-73.81279943195277,9.90278929550226,170.44983748100364,Vessel_200000002,1000002
200000000,2024-01-01 00:55:00,39.90674083434389,-73.78868878430418,7.507966886467772,17.30121271093214,Vessel_200000000,1000000
200000004,2024-01-01 00:56:00,39.96756045524326,-73.94753909993695,25.935166690364845,246.22695698333078,Vessel_200000004,1000004
200000001,2024-01-01 00:57:00,40.008416352100795,-73.993019791501,8.0734320156912,338.4828869129847,Vessel_200000001,1000001
200000003,2024-01-01 00:58:00,40.158601681614535,-74.12378154988268,20.665166873281333,338.92733115954906,Vessel_200000003,1000003
200000002,2024-01-01 00:59:00,39.80479122004775,-73.9498573242974,15.303192894107053,74.40636955562834,Vessel_200000002,1000002
200000004,2024-01-01 01:00:00,39.95135672339477,-73.97924017387143,14.424952335933327,8.377896864897313,Vessel_200000004,1000004
200000001,2024-01-01 01:01:00,39.95354702513551,-74.00284214575991,1.4178777702801408,249.44052912909817,Vessel_200000001,1000001
200000001,2024-01-01 01:02:00,40.089959987543324,-73.96927004791235,14.0643105941948,101.53244612567033,Vessel_200000001,1000001
200000001,2024-01-01 01:03:00,40.06296288419236,-73.83216944901771,0.6276556257024417,207.33284709291047,Vessel_200000001,1000001
200000002,2024-01-01 01:04:00,39.82123283880682,-74.12205701042818,6.653986359093935,335.0726372172833,Vessel_200000002,1000002
200000004,2024-01-01 01:05:00,40.11619373177468,-73.92355217646742,4.444180936279512,266.36715376105485,Vessel_200000004,1000004
200000002,2024-01-01 01:06:00,40.13054788071543,-73.99789961583673,13.409764856474819,140.11260434429872,Vessel_200000002,1000002
200000003,2024-01-01 01:07:00,39.96897332434065,-73.96079581102674,9.37737376203158,243.6371655927492,Vessel_200000003,1000003
200000003,2024-01-01 01:08:00,40.191231763984,-73.89347729174531,1.0397744993239257,118.31923633316974,Vessel_200000003,1000003
200000002,2024-01-01 01:09:00,39.95532264882101,-74.03425888682307,11.246572708109776,335.1344780474253,Vessel_200000002,1000002
200000001,2024-01-01 01:10:00,40.00758045581937,-74.0677161711512,14.875598667088756,126.32940451874833,Vessel_200000001,1000001
200000001,2024-01-01 01:11:00,39.98529426184979,-73.99099274130184,10.413652179002394,301.85307495503463,Vessel_200000001,1000001
200000004,2024-01-01 01:12:00,39.949455772620816,-74.13567854844186,2.091730371927273,209.26995020164162,Vessel_200000004,1000004
200000004,2024-01-01 01:13:00,40.00790090142441,-73.88456456615911,7.613091347123396,341.0094878581891,Vessel_200000004,1000004
200000000,2024-01-01 01:14:00,39.825671475278824,-73.89305220479591,9.18067368268516,136.0755324440116,Vessel_200000000,1000000
200000002,2024-01-01 01:15:00,40.18607780541192,-74.07917199786556,4.140115727747774,156.40266401577767,Vessel_200000002,1000002
200000004,2024-01-01 01:16:00,39.99814868640076,-74.02886586389201,11.613592801690448,268.5761565355524,Vessel_200000004,1000004
200000004,2024-01-01 01:17:00,39.91727690564477,-74.05397453593245,2.9001918350415483,171.97736071688198,Vessel_200000004,1000004
200000000,2024-01-01 01:18:00,39.965679876336885,-73.95423235455712,10.348263322594395,357.4673266029481,Vessel_200000000,1000000
200000004,2024-01-01 01:19:00,40.09835043063585,-73.91564259772197,4.668392608800157,27.156436952316938,Vessel_200000004,1000004
200000000,2024-01-01 01:20:00,39.92981865574724,-74.0967111054601,17.183773362747765,329.4915630008783,Vessel_200000000,1000000
200000001,2024-01-01 01:21:00,39.92983000229922,-73.78101970667824,5.958508573224242,99.85722587320777,Vessel_200000001,1000001
200000003,2024-01-01 01:22:00,39.8790877610439,-73.84108558677974,6.215469547442021,129.72423427389657,Vessel_200000003,1000003
200000003,2024-01-01 01:23:00,39.912492117713185,-74.19127065170642,11.81238229402651,292.9662070945015,Vessel_200000003,1000003
200000003,2024-01-01 01:24:00,39.93537005006993,-74.0403554956847,18.423424823028107,330.9035586608014,Vessel_200000003,1000003
200000001,2024-01-01 01:25:00,39.82696846895758,-73.88205598792787,7.6541217394764764,355.41940655338,Vessel_200000001,1000001
200000000,2024-01-01 01:26:00,40.137237779654726,-74.06777860929934,15.767659360039342,204.86932889966914,Vessel_200000000,1000000
200000000,2024-01-01 01:27:00,39.96249893716302,-74.24522646013158,5.493530906676661,98.42654589505425,Vessel_200000000,1000000
200000003,2024-01-01 01:28:00,40.00052436997182,-73.99530194062352,7.749672642603782,162.19588871163367,Vessel_200000003,1000003
200000000,2024-01-01 01:29:00,40.06228499323475,-73.9879704368288,12.572194170293745,82.31140998124658,Vessel_200000000,1000000
200000000,2024-01-01 01:30:00,39.65218307863634,-74.02682630619495,7.410438720971829,293.89886467670243,Vessel_200000000,1000000
200000003,2024-01-01 01:31:00,40.089282536429884,-73.89734201534479,10.830440662540756,145.25383183646292,Vessel_200000003,1000003
200000004,2024-01-01 01:32:00,40.148904517388445,-73.91221748315199,7.831748366140764,5.236079640437494,Vessel_200000004,1000004
200000001,2024-01-01 01:33:00,39.96576913613756,-74.17308731037656,17.221693959909054,157.49097192854245,Vessel_200000001,1000001
200000001,2024-01-01 01:34:00,40.02001344191734,-74.21708658281304,7.566427519786253,223.95121208203446,Vessel_200000001,1000001
200000002,2024-01-01 01:35:00,40.13344456408641,-73.90313715153727,13.228663943616237,165.36485086062208,Vessel_200000002,1000002
200000000,2024-01-01 01:36:00,39.82966175606448,-74.00555476988966,11.920327244696537,177.34251383743305,Vessel_200000000,1000000
200000004,2024-01-01 01:37:00,39.99673052519059,-73.96244119320083,3.1420531013843798,122.96275576435622,Vessel_200000004,1000004
200000000,2024-01-01 01:38:00,40.2341975202513,-74.11018547999818,18.05896382859218,64.82421804574747,Vessel_200000000,1000000
200000003,2024-01-01 01:39:00,39.91870444518813,-73.92526319683881,8.546538459844784,170.62619049463405,Vessel_200000003,1000003
200000004,2024-01-01 01:40:00,40.007604803989636,-73.96470400244611,13.080533270098748,124.22974601605922,Vessel_200000004,1000004
200000001,2024-01-01 01:41:00,39.94712760145003,-74.01070303599546,4.82378838790313,74.2801386260853,Vessel_200000001,1000001
200000001,2024-01-01 01:42:00,39.96253386716439,-74.08186769853185,6.873809082232217,173.21234186026555,Vessel_200000001,1000001
200000002,2024-01-01 01:43:00,39.972639025649606,-73.91486457353994,6.89818138732224,269.373488538117,Vessel_200000002,1000002
200000004,2024-01-01 01:44:00,40.002375148199775,-73.96843640233188,9.824015307687581,273.5839472175308,Vessel_200000004,1000004
200000001,2024-01-01 01:45:00,40.00565589495892,-73.91485979076212,5.0603207710172935,322.27446156739177,Vessel_200000001,1000001
200000002,2024-01-01 01:46:00,39.90277314522759,-73.99205175481825,17.61893705096904,87.28938130850268,Vessel_200000002,1000002
200000000,2024-01-01 01:47:00,39.75432529431365,-74.07710865405045,12.880872997355505,203.0274331267811,Vessel_200000000,1000000
200000000,2024-01-01 01:48:00,39.93534271157575,-74.10815480036143,18.435708175362823,284.1016458986418,Vessel_200000000,1000000
200000004,2024-01-01 01:49:00,40.08816397569495,-73.74266750478895,6.879916355557107,265.25609114216866,Vessel_200000004,1000004
200000000,2024-01-01 01:50:00,39.799243197863724,-73.89325438277652,13.557271325974133,218.71988002568622,Vessel_200000000,1000000
200000002,2024-01-01 01:51:00,39.97106220528673,-74.13985675738192,12.814846183452854,36.64169014334534,Vessel_200000002,1000002
200000003,2024-01-01 01:52:00,40.07974842044783,-73.98547959397145,18.975822783194815,295.5101303352069,Vessel_200000003,1000003
200000001,2024-01-01 01:53:00,39.992549235346885,-73.79566795103177,18.098060777186554,100.79247371770231,Vessel_200000001,1000001
200000003,2024-01-01 01:54:00,39.909030704985156,-73.93613763501624,11.079303240945027,254.602834432,Vessel_200000003,1000003
200000004,2024-01-01 01:55:00,40.17089956631888,-73.92357478013909,10.0539908240485,115.43118917742514,Vessel_200000004,1000004
200000002,2024-01-01 01:56:00,39.98514485949929,-74.04074601376352,6.990156605518077,245.34098000061454,Vessel_200000002,1000002
200000000,2024-01-01 01:57:00,40.07602510946354,-74.00716740365574,4.880907402554728,218.19667718010191,Vessel_200000000,1000000
200000002,2024-01-01 01:58:00,40.05770721271806,-74.0203045386043,11.855729366856544,337.80256445557364,Vessel_200000002,1000002
200000003,2024-01-01 01:59:00,39.93960148132842,-73.93318990482433,9.053961702521613,259.77475827045976,Vessel_200000003,1000003
200000003,2024-01-01 02:00:00,39.98801490806344,-73.9886270539787,7.027419736378754,58.91613943165362,Vessel_200000003,1000003
200000004,2024-01-01 02:01:00,40.05883285184606,-74.05737538003082,6.596278627147232,228.1530829392638,Vessel_200000004,1000004
200000003,2024-01-01 02:02:00,40.08202457394862,-74.17072771556276,7.496068087912031,256.96168374791733,Vessel_200000003,1000003
200000002,2024-01-01 02:03:00,40.19070189019106,-73.92920756330304,21.042252629330907,157.94808313980207,Vessel_200000002,1000002
200000000,2024-01-01 02:04:00,40.032692737376415,-74.02191005288088,14.147027905917446,326.3299599472369,Vessel_200000000,1000000
200000002,2024-01-01 02:05:00,39.77888646909921,-74.2289061256933,17.16240958726253,119.81368292849434,Vessel_200000002,1000002
200000002,2024-01-01 02:06:00,39.91251932862553,-74.04003728731675,12.546890581680529,192.04599311147575,Vessel_200000002,1000002
200000002,2024-01-01 02:07:00,40.12473270552317,-74.04873950239211,12.019102793396527,112.21994440639736,Vessel_200000002,1000002
200000004,2024-01-01 02:08:00,39.95031409673274,-73.96121551184696,13.29352562854877,177.83333536711055,Vessel_200000004,1000004
200000001,2024-01-01 02:09:00,39.909084238291484,-73.89624600557421,7.449918005726265,39.827425303874605,Vessel_200000001,1000001
200000003,2024-01-01 02:10:00,40.22571982810931,-74.09336381092629,25.872210685633792,175.0886935184188,Vessel_200000003,1000003
200000003,2024-01-01 02:11:00,40.01822406046566,-73.90361496812847,14.86778723760062,230.81314783870704,Vessel_200000003,1000003
200000002,2024-01-01 02:12:00,40.17061639733977,-73.9482984269882,15.909870243109072,345.26692604305,Vessel_200000002,1000002
200000001,2024-01-01 02:13:00,40.035817184536135,-73.98194691581946,23.217857916992752,220.12352475647322,Vessel_200000001,1000001
200000003,2024-01-01 02:14:00,39.912447497318816,-73.9795389790475,6.986760973473423,24.811754172198764,Vessel_200000003,1000003
200000002,2024-01-01 02:15:00,40.130184916816006,-73.98161166480948,10.500477212898492,333.2046646464395,Vessel_200000002,1000002
200000000,2024-01-01 02:16:00,40.253869110173746,-73.94760473328923,7.059565868427236,120.67100699252433,Vessel_200000000,1000000
200000003,2024-01-01 02:17:00,39.98665991421085,-73.95246811397877,16.594193105453854,41.13622802004759,Vessel_200000003,1000003
200000003,2024-01-01 02:18:00,40.08231705839619,-73.99266820328116,3.5501955012947306,265.5004493195094,Vessel_200000003,1000003
200000000,2024-01-01 02:19:00,39.870492122793635,-74.04434798924854,10.413279797225158,328.5898066364864,Vessel_200000000,1000000
200000000,2024-01-01 02:20:00,39.73031133570584,-74.00542948665178,8.84532734895661,209.01180610009564,Vessel_200000000,1000000
200000001,2024-01-01 02:21:00,40.06962063648134,-74.02688886905548,4.467370456291649,30.72588050831179,Vessel_200000001,1000001
200000004,2024-01-01 02:22:00,39.942168607707266,-74.091055784474,5.645676761768358,153.6440059212298,Vessel_200000004,1000004
200000002,2024-01-01 02:23:00,39.838803882034995,-74.04480271398002,0.6204903716508685,224.9913553383788,Vessel_200000002,1000002
200000004,2024-01-01 02:24:00,40.25699268396903,-74.11071044546,16.94291134520144,158.67458889776213,Vessel_200000004,1000004
200000001,2024-01-01 02:25:00,39.734064864295064,-73.84082826768119,9.91038213219073,37.07333255927359,Vessel_200000001,1000001
200000004,2024-01-01 02:26:00,40.01097326391878,-74.0183936155409,12.568977067903056,189.56824799734576,Vessel_200000004,1000004
200000000,2024-01-01 02:27:00,39.97056333389817,-73.90643216068526,16.357775474970794,9.754557301254057,Vessel_200000000,1000000
200000002,2024-01-01 02:28:00,40.07216720640432,-74.11290517712172,7.377398668601131,234.9885988266749,Vessel_200000002,1000002
200000001,2024-01-01 02:29:00,40.04893745612279,-73.87501946805888,12.101622935922602,346.5537546797549,Vessel_200000001,1000001
200000003,2024-01-01 02:30:00,39.89189366724001,-73.93840643930557,12.965506289841919,4.680692463864973,Vessel_200000003,1000003
200000000,2024-01-01 02:31:00,39.9690453560686,-73.9673866977758,3.744432118073485,151.71283821329925,Vessel_200000000,1000000
200000001,2024-01-01 02:32:00,40.022726140913456,-73.92520195659381,15.025510811498279,130.7013163902326,Vessel_200000001,1000001
200000003,2024-01-01 02:33:00,39.949256271409205,-74.04755305441644,15.078434725317422,278.5804283524825,Vessel_200000003,1000003
200000000,2024-01-01 02:34:00,39.824653058374935,-74.05449222349588,14.859113450863678,287.9478921410335,Vessel_200000000,1000000
200000000,2024-01-01 02:35:00,39.99690417493634,-73.77215212718116,3.9200211440101107,267.0072999223196,Vessel_200000000,1000000
200000001,2024-01-01 02:36:00,39.865181457789426,-73.92567359059773,10.85432719063971,354.3847850532788,Vessel_200000001,1000001
200000001,2024-01-01 02:37:00,39.98160166636473,-73.97026930211501,13.11399915731961,245.9461883203733,Vessel_200000001,1000001
200000001,2024-01-01 02:38:00,40.1346745978641,-73.98732068403196,6.201803097608889,145.88931168996794,Vessel_200000001,1000001
200000001,2024-01-01 02:39:00,39.9996649130341,-74.05613668590956,11.571018664752254,50.40667391776164,Vessel_200000001,1000001
200000002,2024-01-01 02:40:00,40.162053344516586,-73.8429505364739,4.981210542183146,329.1883005329855,Vessel_200000002,1000002
200000001,2024-01-01 02:41:00,40.051029638958234,-73.85961024588018,7.522463317652582,151.93298143824745,Vessel_200000001,1000001
200000001,2024-01-01 02:42:00,40.05176590204691,-74.07257438131535,10.933833822385392,88.32567948527554,Vessel_200000001,1000001
200000004,2024-01-01 02:43:00,39.92446170676467,-74.02250059033703,16.037960852151308,329.58492382508905,Vessel_200000004,1000004
200000002,2024-01-01 02:44:00,40.05739669592017,-74.17535737179087,20.406573283825708,337.25870615691287,Vessel_200000002,1000002
200000004,2024-01-01 02:45:00,39.96954463615128,-74.17547868405752,9.380530106297204,194.34340040694963,Vessel_200000004,1000004
200000002,2024-01-01 02:46:00,39.94243621737622,-73.98779901853547,22.800422691343975,120.32780069410589,Vessel_200000002,1000002
200000001,2024-01-01 02:47:00,39.990394010027536,-74.21193573680387,8.245673465132302,126.55445800831878,Vessel_200000001,1000001
200000000,2024-01-01 02:48:00,40.19750273536308,-74.0047264652629,2.210238411616661,294.8768343627119,Vessel_200000000,1000000
200000004,2024-01-01 02:49:00,39.95996186398167,-73.90142772831764,7.0276772593088905,346.35556287508234,Vessel_200000004,1000004
200000000,2024-01-01 02:50:00,39.99255665709,-73.93793279024493,10.88850500466627,314.260500915507,Vessel_200000000,1000000
200000004,2024-01-01 02:51:00,39.86646556412899,-73.91951968212662,14.651266729767705,229.40336872421526,Vessel_200000004,1000004
200000000,2024-01-01 02:52:00,40.02670503853484,-73.92655471925497,8.583423420836933,241.1702872380141,Vessel_200000000,1000000
200000001,2024-01-01 02:53:00,40.0122053934503,-74.12509963309819,23.029887334797593,112.62774834201151,Vessel_200000001,1000001
200000004,2024-01-01 02:54:00,39.91807356064452,-73.93842912508354,9.019986843788343,286.3230616652751,Vessel_200000004,1000004
200000003,2024-01-01 02:55:00,39.90361924899028,-74.04654501824041,14.432587062845272,298.4095706942438,Vessel_200000003,1000003
200000000,2024-01-01 02:56:00,39.87259310150467,-73.85859595389972,5.721126252937144,318.5994083483812,Vessel_200000000,1000000
200000002,2024-01-01 02:57:00,40.27418783402699,-73.87442438744264,5.526963488902481,23.528282687619253,Vessel_200000002,1000002
200000000,2024-01-01 02:58:00,40.20423964227141,-73.95148248947704,10.726481198705198,153.65414039575117,Vessel_200000000,1000000
200000003,2024-01-01 02:59:00,40.17135739908222,-73.99177160107246,15.327401875326757,338.06437146464265,Vessel_200000003,1000003
200000002,2024-01-01 03:00:00,39.99757227201081,-74.05552239991287,1.9729550440771888,143.38345823122881,Vessel_200000002,1000002
200000000,2024-01-01 03:01:00,40.05678534737713,-73.9713026041546,0.4260882178271945,263.61785058647223,Vessel_200000000,1000000
200000000,2024-01-01 03:02:00,39.96996395119114,-74.08047869166603,4.96942053458252,84.09879037796757,Vessel_200000000,1000000
200000000,2024-01-01 03:03:00,39.89490880421718,-73.95399249897004,8.751343585874325,16.236243799316345,Vessel_200000000,1000000
200000000,2024-01-01 03:04:00,39.90465408290281,-74.02751239863471,12.815394369862855,353.63898542882936,Vessel_200000000,1000000
200000002,2024-01-01 03:05:00,39.84674726580827,-74.00970995674034,10.271594432271183,144.5688851131755,Vessel_200000002,1000002
200000004,2024-01-01 03:06:00,40.116710291438366,-73.83788914422122,2.150198311713285,63.55009152198298,Vessel_200000004,1000004
200000001,2024-01-01 03:07:00,40.00739629640736,-73.95314365066285,12.540948887460651,226.72005227861513,Vessel_200000001,1000001
200000000,2024-01-01 03:08:00,40.25016982128604,-73.95303792106245,1.5049639757816617,185.48925275330132,Vessel_200000000,1000000
200000001,2024-01-01 03:09:00,40.017737539183955,-74.08323555731042,12.35707778193202,293.69992499662237,Vessel_200000001,1000001
200000004,2024-01-01 03:10:00,40.02029230208513,-74.15157441149972,17.737526006650306,32.93526146319175,Vessel_200000004,1000004
200000000,2024-01-01 03:11:00,40.17958776730955,-74.14938296412143,6.419719396330027,171.60365819893264,Vessel_200000000,1000000
200000002,2024-01-01 03:12:00,40.05434991027894,-73.89163903460945,5.747217706689022,147.04315670545154,Vessel_200000002,1000002
200000002,2024-01-01 03:13:00,40.010473529863816,-74.00331269728738,18.97278931758894,29.176637726753256,Vessel_200000002,1000002
200000003,2024-01-01 03:14:00,40.00432716947443,-73.89695265795642,10.756847372851881,238.36032363836327,Vessel_200000003,1000003
200000002,2024-01-01 03:15:00,40.08627969857905,-73.95905865821308,13.189866350753865,187.65371238494936,Vessel_200000002,1000002
200000003,2024-01-01 03:16:00,40.08204821811974,-73.94927259688927,15.33337344794577,222.70009615746636,Vessel_200000003,1000003
200000003,2024-01-01 03:17:00,40.116929559044564,-74.01671180803169,10.733568432166614,120.64278753329108,Vessel_200000003,1000003
200000001,2024-01-01 03:18:00,40.0418252554786,-73.95995879707615,8.871431762153334,103.33372794296861,Vessel_200000001,1000001
200000002,2024-01-01 03:19:00,40.00034147511784,-73.99753579015714,10.44978074063395,93.52928918309753,Vessel_200000002,1000002
200000003,2024-01-01 03:20:00,39.960906143033476,-74.06704315670463,9.767898146293001,302.44374098683875,Vessel_200000003,1000003
200000003,2024-01-01 03:21:00,39.96700852648665,-73.93921034902834,10.93304561578179,36.90350207664453,Vessel_200000003,1000003
200000003,2024-01-01 03:22:00,40.05186396476136,-74.06247067231621,13.759513090163491,170.48659983663185,Vessel_200000003,1000003
200000001,2024-01-01 03:23:00,40.097689907803705,-73.79795980363178,6.300628617683062,213.98250932227631,Vessel_200000001,1000001
200000003,2024-01-01 03:24:00,39.9868961593001,-74.20352402406255,13.66061803666536,160.5249742956294,Vessel_200000003,1000003
200000001,2024-01-01 03:25:00,40.108006900032215,-74.12298693782408,9.11129839256297,286.1314375499746,Vessel_200000001,1000001
200000004,2024-01-01 03:26:00,40.08340857186083,-74.04947033689177,6.382815929465874,47.2806455073761,Vessel_200000004,1000004
200000002,2024-01-01 03:27:00,40.07311455292576,-73.93497988220413,9.504120681103085,151.10183409340402,Vessel_200000002,1000002
200000002,2024-01-01 03:28:00,39.81532275655286,-74.05666694125101,15.817427290156296,268.50132433114715,Vessel_200000002,1000002
200000002,2024-01-01 03:29:00,39.90706678058977,-73.99257937861998,8.852986986348238,132.669483740554,Vessel_200000002,1000002
200000003,2024-01-01 03:30:00,40.05055018106115,-74.00289248841749,11.348346786985354,279.57486700502704,Vessel_200000003,1000003
200000002,2024-01-01 03:31:00,39.976994356440365,-73.95400709741779,13.037571635747522,225.43931578730954,Vessel_200000002,1000002
200000003,2024-01-01 03:32:00,40.12492017674875,-73.95085954329805,4.846412485992384,45.06688519291816,Vessel_200000003,1000003
200000003,2024-01-01 03:33:00,39.995023349035094,-73.96344932651733,2.1013846464410157,81.19445127974475,Vessel_200000003,1000003
200000003,2024-01-01 03:34:00,40.01281044149108,-74.06810516574748,14.20321774494362,111.73030521248656,Vessel_200000003,1000003
200000004,2024-01-01 03:35:00,39.93473760206976,-74.0118997975731,4.110516785097137,244.96438548935708,Vessel_200000004,1000004
200000001,2024-01-01 03:36:00,40.24722794622727,-74.04958661780073,15.117607612328301,309.64406298811366,Vessel_200000001,1000001
200000000,2024-01-01 03:37:00,39.89063710539366,-74.00241769770982,7.1449764018021344,37.77486423054295,Vessel_200000000,1000000
200000000,2024-01-01 03:38:00,40.016276207892396,-74.09117944887514,9.929814453284443,75.7258487707927,Vessel_200000000,1000000
200000000,2024-01-01 03:39:00,39.96168174820139,-74.02209641738297,10.134429194972654,117.52607096783709,Vessel_200000000,1000000
